/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_14_880.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_14_880.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_14_880.jpg, 0, 0, 0, 7.87441E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_14_987.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_14_987.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_14_987.jpg, 0, 0, 0, 7.867849E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_096.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_096.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_096.jpg, 0, 0, 0, 7.982554E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_201.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_201.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_201.jpg, 0, 0, 0, 7.973279E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_304.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_304.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_304.jpg, 0, 0, 0, 7.830009E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_409.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_409.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_409.jpg, 0, 0, 0, 7.813899E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_513.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_513.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_513.jpg, 0, 0, 0, 7.766191E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_622.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_622.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_622.jpg, 0, 0, 0, 7.79019E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_730.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_730.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_730.jpg, 0, 0, 0, 7.848517E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_835.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_835.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_835.jpg, 0, 0, 0, 7.839494E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_15_940.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_15_940.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_15_940.jpg, 0, 0, 0, 8.10588E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_047.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_047.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_047.jpg, 0, 0, 0, 7.795223E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_155.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_155.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_155.jpg, 0, 0, 0, 7.833373E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_264.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_264.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_264.jpg, 0, 0, 0, 7.817806E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_369.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_369.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_369.jpg, 0, 0, 0, 8.094281E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_475.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_475.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_475.jpg, 0, 0, 0, 7.790293E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_581.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_581.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_581.jpg, 0, 0, 0, 7.790684E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_686.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_686.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_686.jpg, 0, 0, 0, 7.787745E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_792.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_792.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_792.jpg, 0, 0, 0, 7.794198E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_16_897.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_16_897.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_16_897.jpg, 0, 0, 0, 7.850674E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_002.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_002.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_002.jpg, 0, 0, 0, 7.781669E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_110.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_110.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_110.jpg, 0, 0, 0, 7.92197E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_223.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_223.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_223.jpg, 0, 0, 0, 7.812785E-05
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_337.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_337.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_337.jpg, 0, 0.3198899, 0, 0.1951839
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_447.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_447.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_447.jpg, 0, 0.6477839, 0, 0.9030106
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_551.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_551.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_551.jpg, 0, 0.9836941, 0, 1.923157
/Users/mamadraze/Desktop/Self_Drive_Car/IMG/center_2024_03_28_17_16_17_660.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/left_2024_03_28_17_16_17_660.jpg, /Users/mamadraze/Desktop/Self_Drive_Car/IMG/right_2024_03_28_17_16_17_660.jpg, 0, 1, 0, 3.337501
